,,,,,,,,
--- Table 1 ---,,,,,,,,
--- Table 5 ---,,,,,,,,
,,,,2017-09-21,,,Java SE 9[263],Initial release
,,,,2017-10-17,,,Java SE 9.0.1[264],"New features Add Additional IDL Stub Type Checks to org.omg.CORBA.ORB::string_to_object Method (other-libs/corba) Known issues TLS does not work by default on OpenJDK 9 (security-libs/java.security) Changes Remove revoked Swisscom root certificate ""swisscomrootevca2"" (security-libs/java.security) Refactor existing providers to refer to the same constants for default values for key length (security-libs/java.security) Collections use serialization filter to limit array sizes (security-libs/java.security) Add warnings to keytool when using JKS and JCEKS (security-libs/java.security) Other notes Default timeouts have changed for FTP URL handler (core-libs/java.net) Bug fixes 12 bug fixes[265]"
,,,,2018-01-16,,,Java SE 9.0.4[266],"New features Open source the root certificates in Oracle's Java SE Root CA program (security-libs/javax.net.ssl) Added TLS session hash and extended master secret extension support (security-libs/javax.net.ssl) Negotiated Finite Field Diffie-Hellman Ephemeral Parameters for TLS (security-libs/javax.net.ssl) Add additional IDL stub type checks to org.omg.CORBA.ORBstring_to_object method (other-libs/corba) Changes RSA public key validation (security-libs/javax.crypto) Provider default key size is updated (security-libs/javax.crypto) Stricter key generation (security-libs/javax.crypto) Disable exportable cipher suites (security-libs/javax.net.ssl) JMX Connections need deserialization filters (core-svc/javax.management) JDK Transform, Validation and XPath use the system-default parser (xml/jaxp) Bug fixes JNLP files won't launch from IE11 on Windows 10 Creators Update (deploy/webstart) 11 bug fixes[267]"
,,,,,,,,
--- Table 6 ---,,,,,,,,
,,,,2018-03-20,,,Java SE 10[269],Initial release
,,,,2018-04-17,,,Java SE 10.0.1[270],New features Enhanced KeyStore Mechanisms (security-libs/javax.crypto) Changes XML Signatures Signed with EC Keys Less Than 224 Bits Disabled (security-libs/javax.xml.crypto) 3DES Cipher Suites Disabled (security-libs/javax.net.ssl) Other notes CipherOutputStream Usage (security-libs/javax.crypto) Bug fixes 5 bug fixes[271]
,,,,2018-07-17,,,Java SE 10.0.2[272],Changes filterArguments runs multiple filters in the wrong order (core-libs/java.lang.invoke) Improve LDAP support (core-libs/javax.naming) Better stack walking (core-libs/java.io:serialization) Bug fixes JVM Crash during G1 GC (hotspot/gc) 7 bug fixes[273]
,,,,,,,,
--- Table 7 ---,,,,,,,,
,,,,2018-09-25,,,Java SE 11[276],Initial release
,,,,2018-10-16,,,Java SE 11.0.1[277],Changes Added Additional TeliaSonera Root Certificate (security-libs/java.security) Improve LDAP support (core-libs/javax.naming) Changed Central File System Location for usagetracker.properties File (core-svc) Problem looking up Client Certificates in keystore (security-libs/javax.net.ssl) Disabled All DES TLS Cipher Suites (security-libs/javax.net.ssl) Improved Cipher Inputs (security-libs/javax.crypto) Bug fixes LDAPS Communication Failure (core-libs/javax.naming) Better HTTP Redirection Support (core-libs/java.net) 5 bug fixes[278]
,,,,2019-01-15,,,Java SE 11.0.2[279],Known issues GTK+ 3.20 and Later Unsupported by Swing (client-libs) Changes TLS anon and NULL Cipher Suites are Disabled (security-libs/javax.net.ssl) Linux Native Code Checks (hotspot/runtime) Enable Java Access Bridge Check Box Option in Control Panel Is Not Available with JDK 11 Installer (security-libs/javax.net.ssl) Bug fixes 59 bug fixes[280]
,,,,2019-04-16,,,Java SE 11.0.3[281],New features Square Character Support for Japanese New Era (core-libs/java.util:i18n) Known issues Java Access Bridge Installation Workaround (install) Changes Added GlobalSign R6 Root Certificate (security-libs/java.security) Distrust TLS Server Certificates Anchored by Symantec Root CAs (security-libs/javax.net.ssl) New Japanese Era Name Reiwa (core-libs/java.time) Support New Japanese Era in java.time.chrono.JapaneseEra (core-libs/java.time) Bug fixes 17 bug fixes[282]
,,,,2019-07-16,,,Java SE 11.0.4[283],New features HotSpot Windows OS Detection Correctly Identifies Windows Server 2019 (hotspot/runtime) Removed features and options Removal of Two DocuSign Root CA Certificates (security-libs/java.security) Removal of Two Comodo Root CA Certificates (security-libs/java.security) Removal of T-Systems Deutsche Telekom Root CA 2 Certificate (security-libs/java.security) Removal of GTE CyberTrust Global Root (security-libs/java.security) Other notes com.sun.org.apache.xml.internal.security.ignoreLineBreaks System Property (security-libs/javax.xml.crypto) System Property to Switch Between Implementations of ECC (security-libs/javax.crypto) Bug fixes 42 bug fixes[284]
,,,,2019-10-15,,,Java SE 11.0.5[285],New features New Java Flight Recorder (JFR) Security Events (security-libs/java.security) Other notes Using the JDK or JRE on macOS Catalina (10.15) (docs) Remove Obsolete NIST EC Curves from the Default TLS Algorithms (security-libs/javax.net.ssl) Use SunJCE Mac in SecretKeyFactory PBKDF2 Implementation (security-libs/javax.crypto) Java Access Bridge Installation Workaround (install) Updated XML Signature Implementation to Apache Santuario 2.1.3 (security-libs/javax.xml.crypto) System Property jdk.security.useLegacyECC is Turned Off by Default (security-libs/javax.crypto) Changed Properties.loadFromXML to Comply with Specification (core-libs/java.util) Runtime.exec and ProcessBuilder Argument Restrictions (core-libs/java.lang) Windows 2019 Core Server Is Not Supported (client-libs/2d) Bug fixes 83 bug fixes[286]
,,,,2020-01-14,,,Java SE 11.0.6[287],New features Allow SASL Mechanisms to Be Restricted (security-libs/javax.security) SunPKCS11 Provider Upgraded with Support for PKCS#11 v2.40 (security-libs/javax.crypto:pkcs11) Other notes Improve Registry Support (core-libs/java.rmi) New Checks on Trust Anchor Certificates (security-libs/java.security) Exact Match Required for Trusted TLS Server Certificate (security-libs/java.security) Added LuxTrust Global Root 2 Certificate (install/security-libs/java.security) Added 4 Amazon Root CA Certificates (security-libs/java.security) Turn off AOT by Default and Change Related Flags to Experimental (hotspot/compiler) Epsilon GC handled checked array stores incorrectly (hotspot/gc) Bug fixes Memory Growth Issue in SunPKCS11 Fixed (security-libs/javax.crypto:pkcs11) Better Serial Filter Handling (core-libs/java.io:serialization) 123 bug fixes[288]
,,,,2020-04-14,,,Java SE 11.0.7[289],New features Support for MS Cryptography Next Generation (CNG) (security-libs/javax.crypto) Bug fixes 140 bug fixes[290]
,,,,2020-07-14,,,Java SE 11.0.8[291],"New features New System Properties to Configure the TLS Signature Schemes (security-libs/javax.net.ssl) Apache Santuario Library Updated to Version 2.1.4 (security-libs/javax.xml.crypto) Toolchain Upgrade to Xcode 10.1 (infrastructure) Oracle JDK Installer for Windows Provides Executables (javac, etc) in a Path Reachable From Any Command Prompt (install/install) Removed features and options Removal of Comodo Root CA Certificate (security-libs/java.security) Removal of DocuSign Root CA Certificate (security-libs/java.security) Other notes Improved Serialization Handling (security-libs/javax.net.ssl) Better Listing of Arrays (security-libs/javax.net.ssl) Default SSLEngine Should Create in Server Role (security-libs/javax.net.sslc) OperatingSystemMXBean Methods Inside a Container Return Container Specific Data (core-svc/java.lang.management) Default SSL Session Cache Size Updated to 20480 (security-libs) Deprecated NSWindowStyleMaskTexturedBackground (client-libs/javax.swing) Bug fixes 167 bug fixes[292]"
,,,,2020-10-20,,,Java SE 11.0.9[293],"New features Weak Named Curves in TLS, CertPath, and Signed JAR Disabled by Default (security-libs/java.security) Support for Kerberos Cross-Realm Referrals (RFC 6806) (security-libs/org.ietf.jgss:krb5) Improve Certificate Chain Handling (security-libs/javax.net.ssl) Tools Warn If Weak Algorithms Are Used (security-libs/java.security) Support for canonicalize in krb5.conf (security-libs/org.ietf.jgss:krb5) Other notes Added Property to Control LDAP Authentication Mechanisms Allowed to Authenticate Over Clear Connections (core-libs/javax.naming) Added 3 SSL Corporation Root CA Certificates (security-libs/java.security) Added Entrust Root Certification Authority – G4 certificate (security-libs/java.security) Localized Time Zone Name Inconsistency Between English and Other Locales (core-libs/java.util:i18n) Enhanced Support of Proxy Class (core-libs/java.io:serialization) Bug fixes 118 bug fixes[294]"
,,,,2021-01-19,,,Java SE 11.0.10[295],New features -groupname Option Added to keytool Key Pair Generation (security-libs/java.security) Support for certificate_authorities Extension (security-libs/javax.net.ssl) POSIX_SPAWN Option on Linux (core-libs/java.lang) Support for X25519 and X448 in TLS (security-libs/javax.net.ssl) jarsigner Preserves POSIX File Permission and symlink Attributes (security-libs/java.security) Other notes Oracle JDK11u for Solaris Now Requires harfbuzz to be Installed (client-libs/2d) JDK time-zone data upgraded to tzdata2020d (core-libs/java.time) JDK time-zone data upgraded to tzdata2020c (core-libs/java.time) US/Pacific-New Zone Name Removed as Part of tzdata2020b (core-libs/java.time) Bug fixes 118 bug fixes[296]
,,,,2021-04-20,,,Java SE 11.0.11[297],New features jdeps --print-module-deps Reports Transitive Dependences (tools) Other notes New System and Security Properties to Control Reconstruction of Remote Objects by JDK's Built-in JNDI RMI and LDAP Implementations (core-libs/javax.naming) Added 2 HARICA Root CA Certificates (security-libs/java.security) Disable TLS 1.0 and 1.1 (security-libs/javax.net.ssl) Modified the MS950 charset Encoder's Conversion Table (core-libs/java.nio.charsets) Less Ambiguous Processing of ProcessBuilder Quotes on Windows > (core-libs/java.lang) Bug fixes 88 bug fixes[298]
,,,,2021-07-20,,,Java SE 11.0.12[299],"New features Support cross-realm MSSFU (security-libs/org.ietf.jgss:krb5) Customizing PKCS12 keystore Generation (security-libs/java.security) Removed features and options Removed Root Certificates with 1024-bit Keys (security-libs/java.security) Removed Telia Company's Sonera Class2 CA Certificate (security-libs/java.security) Other notes Updated List of Capabilities Provided by JDK RPMs (install/install) ADDLOCAL=ToolsFeature,SourceFeature Argument No Longer Needed For Windows JDK Installer (install/install) Upgraded the Default PKCS12 Encryption and MAC Algorithms (security-libs/java.security) Disable SHA-1 JARs (security-libs/java.security) Improve Encoding of TLS Application-Layer Protocol Negotiation (ALPN) Values (security-libs/javax.net.ssl) URL FTP Protocol Handler: IPv4 Address Validation in Passive Mode (core-libs/java.net) Bug fixes 106 bug fixes[300]"
,,,,2021-10-19,,,Java SE 11.0.13[301],New features Context-specific Deserialization Filters (core-libs/java.io:serialization) Removed features and options Removed IdenTrust Root Certificate (security-libs/java.security) Remove the Experimental AOT and JIT Compiler in OracleJDK 11u (hotspot/compiler) Other notes Release Doesn't Correctly Recognize Windows 11 (core-libs/java.lang) Change to Package Names in Linux RPM/DEB Installers (install) Updated the Default Enabled Cipher Suites Preference (security-libs/javax.net.ssl) System Property to Control Reconstruction of Reference Address Objects by JDK's Built-in JNDI LDAP Implementation (core-libs/javax.naming) Release Doesn't Correctly Recognize Windows Server 2022 (hotspot/runtime) Updated keytool to Create AKID From SKID of Issuing Certificate as Specified by RFC 5280 (security-libs/java.security) SunPKCS11 Initialization With NSS When External FIPS Modules Are in Security Modules Database (security-libs/javax.crypto:pkcs11) Bug fixes 93 bug fixes[302]
,,,,2022-01-18,,,Java SE 11.0.14[303],"New features New SunPKCS11 Configuration Properties (security-libs/javax.crypto:pkcs11) Configurable Extensions With System Properties (security-libs/javax.net.ssl) Removed features and options Removed Google's GlobalSign Root Certificate (security-libs/java.security) Other notes Zip File System Provider Throws ZipException When Entry Name Element Contains ""."" or "".."" (core-libs/java.nio) Update Timezone Data to 2021c (core-libs/java.time) LDAP Channel Binding Support for Java GSS/Kerberos (core-libs/javax.naming) SocketExceptions Are Not Wrapped Into SSLExceptions in SSLSocketImpl (security-libs/javax.net.ssl) OperatingSystemMXBean.getProcessCpuLoad Is Now Container Aware (hotspot/runtime) Bug fixes 71 bug fixes[304]"
,,,,2022-04-19,,,Java SE 11.0.15[305],New features SunPKCS11 Provider Supports ChaCha20-Poly1305 Cipher and ChaCha20 KeyGenerator if Supported by PKCS11 Library (security-libs/javax.crypto:pkcs11) ChaCha20 and Poly1305 TLS Cipher Suites (security-libs/javax.net.ssl) New XML Processing Limits (xml/jaxp) Other notes Only Expose Certificates With Proper Trust Settings as Trusted Certificate Entries in macOS KeychainStore (security-libs/java.security) Parsing of URL Strings in Built-in JNDI Providers Is More Strict (core-libs/javax.naming) Bug fixes 81 bug fixes[306]
,,,,2022-07-19,,,Java SE 11.0.16[307],New features HTTPS Channel Binding Support for Java GSS/Kerberos (core-libs/java.net) Other notes Update java.net.InetAddress to Detect Ambiguous IPv4 Address Literals (core-libs/java.net) JDK Bundle Extensions Truncated When Downloading Using Firefox 102 (core-libs/java.io:serialization) Vector Should Throw ClassNotFoundException for a Missing Class of an Element (core-libs/java.io:serialization) Default JDK Compressor Will Be Closed when IOException Is Encountered (core-libs/java.util.jar) Bug fixes 74 bug fixes[308]
,,,,2022-08-18,,,Java SE 11.0.16.1[309],Changes C2 Compilation Errors Unpredictably Crashes JVM (hotspot/compiler)
,,,,2022-10-18,,,Java SE 11.0.17[310],New features Upgrade the Default PKCS12 MAC Algorithm (security-libs/java.security) JDK Flight Recorder Event for Deserialization (core-libs/java.io:serialization) Other notes Disabled SHA-1 Signed JARs (security-libs/java.security) Deprecate 3DES and RC4 in Kerberos (security-libs/org.ietf.jgss:krb5) Make HttpURLConnection Default Keep Alive Timeout Configurable (core-libs/java.net) CPU Shares Ignored When Computing Active Processor Count (hotspot/runtime) Update Timezone Data to 2022c (core-libs/java.time) New System Property to Limit the Number of Open Connections to com.sun.net.httpserver.HttpServer (core-libs/java.net) Bug fixes 118 bug fixes[311]
,,,,2023-01-17,,,Java SE 11.0.18[312],New features DTLS Resumption Uses HelloVerifyRequest Messages (security-libs/javax.net.ssl) Support for RSASSA-PSS in OCSP Response (security-libs/java.security) Known issues Installation of Oracle Linux Specific x64 JDK RPMs Pulls in i686 Dependencies (install/install) Other notes FXML JavaScript Engine Disabled by Default (javafx/fxml) Translated resource bundles for German (globalization) RPM JDK Installer Changes (install/install) Disable Side-by-Side Installations of Multiple JDK Updates in Windows JDK Installers (install/install) All JDK Update Releases Are Installed Into the Same Directory on macOS (install/install) Incorrect Handling of Quoted Arguments in ProcessBuilder (core-libs/java.lang) New Implementation Note for LoginModule on Removing Null from a Principals or Credentials set (security-libs/javax.security) Toolchain Upgrade to Visual Studio 2022 (infrastructure) Change in SSLEngine.closeInbound() Behavior (security-libs/javax.net.ssl) Bug fixes 58 bug fixes[313]
,,,,2023-04-18,,,Java SE 11.0.19[314],New features Added a Default Native GSS-API Library on Windows (security-libs/org.ietf.jgss) Other notes System Property to Handle HTML ObjectView Creation (client-libs/javax.swing) Added Certigna(Dhimyotis) Root CA Certificate (security-libs/java.security) Removed SSLv2Hello and SSLv3 From Default Enabled TLS Protocols (security-libs/javax.net.ssl) File::listRoots Changed to Return All Available Drives on Windows (core-libs/java.io) Crypto-J Exception for Diffie-Hellman and DSA AlgorithmParameters Requests (security-libs/java.security) Bug fixes 55 bug fixes[315]
,,,,2023-07-18,,,Java SE 11.0.20[316],New features Allow Additional Characters for GB18030-2022 Support (core-libs/java.lang) Support for GB18030-2022 (core-libs/java.nio.charsets) Update the Javadoc in the Character Class to State Support for GB 18030-2022 Implementation Level 2 (core-libs/java.lang) Windows KeyStore Updated to Include Access to the Local Machine Location (security-libs/java.security) New JFR Event: jdk.InitialSecurityProperty (security-libs/java.security) New JFR Event: jdk.SecurityProviderService (security-libs/java.security) JDK Now Accepts RSA Keys in PKCS#1 Format (security-libs/javax.crypto) Known issues Problem Upgrading JDK on Windows if System User Is Using Shared Files (install) Other notes System Property to Turn off JDK-8251329 Restrictions (core-libs/java.nio) Missing /usr/java/default Symlink on Linux Restored (install/install) Installation of JDK RPM Corrupts Alternatives (install/install) Added TWCA Root CA Certificate (security-libs/java.security) Added 4 GTS Root CA Certificates (security-libs/java.security) Added Microsoft Corporation's 2 TLS Root CA Certificates (security-libs/java.security) System Property for Java SE Specification Maintenance Version (core-libs/java.lang) GregorianCalender.computeTime() JVM Crash (hotspot/compiler) ASLR Support for CDS Archive (hotspot/runtime) Throw Error If Default java.security File Fails to Load (security-libs/java.security) New System Property to Control the Maximum Size of Signature Files (security-libs/java.security) Improved ZIP64 Extra Field Validation (core-libs/java.util.jar) Bug fixes 43 bug fixes[317]
,,,,2023-10-17,,,Java SE 11.0.21[318],New features -XshowSettings:locale Output Now Includes Tzdata Version (tools/launcher) Removed features and options Removed SECOM Trust System's RootCA1 Root Certificate (security-libs/java.security) Other notes Added Certigna Root CA Certificate (security-libs/java.security) Debian JDK Installer Changes (install/install) Ignore Allow and Disallow Options for java.security.manager System Property (security-libs/java.security) The Default TLS Diffie-Hellman Group Size Has Been Increased from 1024-bit to 2048-bit (security-libs/javax.net.ssl) Use Server Cipher Suites Preference by Default (security-libs/javax.net.ssl) Bug fixes 29 bug fixes[319]
,,,,2024-01-16,,,Java SE 11.0.22[320],"New features New System Property to Toggle XML Signature Secure Validation Mode (security-libs/javax.xml.crypto) Known issues Potential Performance Regression Due to Limited Range Check Elimination (hotspot/compiler) Other notes Add Process-Memory Information to hs-err and VM.info (hotspot/runtime) Increase Default Value of the System Property jdk.jar.maxSignatureFileSize (security-libs/java.security) Added Four Root Certificates from DigiCert, Inc. (security-libs/java.security) Added Three Root Certificates from eMudhra Technologies Limited (security-libs/java.security) Added Telia Root CA v2 Certificate (security-libs/java.security) Added ISRG Root X2 CA Certificate from Let's Encrypt (security-libs/java.security) Call X509KeyManager.chooseClientAlias Once for All Key Types (security-libs/javax.net.ssl) Add Process-Memory Information to hs-err and VM.info (hotspot/runtime) Bug fixes 29 bug fixes[321]"
,,,,,,,,
--- Table 8 ---,,,,,,,,
,,,,2019-03-19,,,Java SE 12[323],Initial release
,,,,2019-04-16,,,Java SE 12.0.1[324],Known issues Java Access Bridge Installation Workaround (install) Changes Added GlobalSign R6 Root Certificate (security-libs/java.security) New Japanese Era Name Reiwa (core-libs/java.time) Bug fixes 3 bug fixes[325]
,,,,2019-07-16,,,Java SE 12.0.2[326],Removed features and options Removal of Two DocuSign Root CA Certificates (security-libs/java.security) Removal of Two Comodo Root CA Certificates (security-libs/java.security) Removal of T-Systems Deutsche Telekom Root CA 2 Certificate (security-libs/java.security) Other notes Java Access Bridge Installation Workaround (install)
,,,,,,,,
--- Table 9 ---,,,,,,,,
,,,,2019-09-17,,,Java SE 13[329],Initial release
,,,,2019-10-15,,,Java SE 13.0.1[330],Other notes Using the JDK or JRE on macOS Catalina (10.15) (docs) Remove Obsolete NIST EC Curves from the Default TLS Algorithms (security-libs/javax.net.ssl) Text Visibility Issues in macOS Dark Mode (client-libs) Runtime.exec and ProcessBuilder Argument Restrictions (core-libs/java.lang)
,,,,2020-01-14,,,Java SE 13.0.2[331],Other notes New Checks on Trust Anchor Certificates (security-libs/java.security) Exact Match Required for Trusted TLS Server Certificate (security-libs/java.security) Added LuxTrust Global Root 2 Certificate (security-libs/java.security) Added 4 Amazon Root CA Certificates (security-libs/java.security) Improve Registry Support (core-libs/java.rmi) Bug fixes Better Serial Filter Handling (core-libs/java.io:serialization) 29 bug fixes[332]
,,,,,,,,
--- Table 10 ---,,,,,,,,
,,,,2020-03-17,,,Java SE 14[335],Initial release
,,,,2020-04-14,,,Java SE 14.0.1[336],Bug fixes 2 bug fixes[337]
,,,,2020-07-14,,,Java SE 14.0.2[338],Removed features and options Removal of Comodo Root CA Certificate (security-libs/java.security) Removal of DocuSign Root CA Certificate (security-libs/java.security) Other notes Better Listing of Arrays (core-libs/java.util:collections) Default SSLEngine Should Create in Server Role (security-libs/javax.net.ssl) Improved Serialization Handling (core-libs/java.io:serialization) Bug fixes 8 bug fixes[339]
,,,,,,,,
--- Table 11 ---,,,,,,,,
,,,,2020-09-15,,,Java SE 15[341],Initial release
,,,,2020-10-20,,,Java SE 15.0.1[342],New features Improve Certificate Chain Handling (security-libs/javax.net.ssl) Other notes Added Property to Control LDAP Authentication Mechanisms Allowed to Authenticate Over Clear Connections (core-libs/javax.naming) Added 3 SSL Corporation Root CA Certificates (security-libs/java.security) Added Entrust Root Certification Authority – G4 certificate (security-libs/java.security) Enhanced Support of Proxy Class (core-libs/java.io:serialization) Bug fixes 8 bug fixes[343]
,,,,2021-01-19,,,Java SE 15.0.2[344],Other notes JDK time-zone data upgraded to tzdata2020d (core-libs/java.time) JDK time-zone data upgraded to tzdata2020c (core-libs/java.time) US/Pacific-New Zone Name Removed as Part of tzdata2020b (core-libs/java.time) Bug fixes 24 bug fixes[345]
,,,,,,,,
--- Table 12 ---,,,,,,,,
,,,,2021-03-16,,,Java SE 16[347],Initial release
,,,,2021-04-20,,,Java SE 16.0.1[348],Other notes New System and Security Properties to Control Reconstruction of Remote Objects by JDK's Built-in JNDI RMI and LDAP Implementations (core-libs/javax.naming) Added 2 HARICA Root CA Certificates (security-libs/java.security) Less Ambiguous Processing of ProcessBuilder Quotes on Windows (core-libs/java.lang) Bug fixes 30 bug fixes[349]
,,,,2021-07-20,,,Java SE 16.0.2[350],Removed features and options Removed Telia Company's Sonera Class2 CA certificate (security-libs/java.security) Other notes Updated List of Capabilities Provided by JDK RPMs (install/install) Change to Package Names in Linux RPM/DEB Installers (install/install) URL FTP Protocol Handler: IPv4 Address Validation in Passive Mode (core-libs/java.net) SocketExceptions Are Not Wrapped Into SSLExceptions in SSLSocketImpl (security-libs/javax.net.ssl) Disable SHA-1 JARs (security-libs/java.security) Bug fixes 25 bug fixes[351]
,,,,,,,,
--- Table 13 ---,,,,,,,,
,,,,2021-09-14,,,Java SE 17[353],Initial release
,,,,2021-10-19,,,Java SE 17.0.1[354],Removed features and options Removed IdenTrust Root Certificate (security-libs/java.security) Other notes Release Doesn't Correctly Recognize Windows 11 (core-libs/java.lang) System Property to Control Reconstruction of Reference Address Objects by JDK's Built-in JNDI LDAP Implementation (core-libs/javax.naming) Release Doesn't Correctly Recognize Windows Server 2022 (hotspot/runtime) OperatingSystemMXBean.getProcessCpuLoad Is Now Container Aware (hotspot/runtime) Bug fixes 21 bug fixes[355]
,,,,2022-01-18,,,Java SE 17.0.2[356],"Removed features and options Removed Google's GlobalSign Root Certificate (security-libs/java.security) Other notes Extended Delay Before JDK Executable Installer Starts From Network Drive (install/install) file.encoding System Property Has an Incorrect Value on Windows (core-libs/java.io) Zip File System Provider Throws ZipException When Entry Name Element Contains ""."" or "".."" (core-libs/java.nio) Update Timezone Data to 2021c (core-libs/java.time) ZGC: Fixed long Process Non-Strong References times (hotspot/gc) Bug fixes 164 bug fixes[357]"
,,,,2022-04-19,,,Java SE 17.0.3[358],New features New XML Processing Limits (xml/jaxp) Other notes Only Expose Certificates With Proper Trust Settings as Trusted Certificate Entries in macOS KeychainStore (security-libs/java.security) Parsing of URL Strings in Built-in JNDI Providers Is More Strict (core-libs/javax.naming) Bug fixes 48 bug fixes[359]
,,,,2022-05-02,,,Java SE 17.0.3.1[360],Changes New System Property to Disable Windows Alternate Data Stream Support in java.io.File (core-libs/java.io) Bug fixes 2 bug fixes[361]
,,,,2022-07-19,,,Java SE 17.0.4[362],New features HTTPS Channel Binding Support for Java GSS/Kerberos (core-libs/java.net) Other notes Update java.net.InetAddress to Detect Ambiguous IPv4 Address Literals (core-libs/java.net) Default JDK Compressor Will Be Closed when IOException Is Encountered (core-libs/java.util.jar) CPU Shares Ignored When Computing Active Processor Count (hotspot/runtime) Bug fixes 60 bug fixes[363]
,,,,2022-08-18,,,Java SE 17.0.4.1[364],Changes C2 Compilation Errors Unpredictably Crashes JVM (hotspot/compiler)
,,,,2022-10-18,,,Java SE 17.0.5[365],New features HTTPS Channel Binding Support for Java GSS/Kerberos (core-libs/java.net) Other notes Update java.net.InetAddress to Detect Ambiguous IPv4 Address Literals (core-libs/java.net) Default JDK Compressor Will Be Closed when IOException Is Encountered (core-libs/java.util.jar) CPU Shares Ignored When Computing Active Processor Count (hotspot/runtime) Bug fixes 77 bug fixes[366]
,,,,2023-01-17,,,Java SE 17.0.6[367],New features DTLS Resumption Uses HelloVerifyRequest Messages (security-libs/javax.net.ssl) Support for RSASSA-PSS in OCSP Response (security-libs/java.security) Known issues Installation of Oracle Linux Specific x64 JDK RPMs Pulls in i686 Dependencies (install/install) Other notes FXML JavaScript Engine Disabled by Default (javafx/fxml) Translated resource bundles for German (globalization) RPM JDK Installer Changes (install/install) Disable Side-by-Side Installations of Multiple JDK Updates in Windows JDK Installers (install/install) All JDK Update Releases Are Installed Into the Same Directory on macOS (install/install) Incorrect Handling of Quoted Arguments in ProcessBuilder (core-libs/java.lang) New Implementation Note for LoginModule on Removing Null from a Principals or Credentials set (security-libs/javax.security) Toolchain Upgrade to Visual Studio 2022 (infrastructure) Change in SSLEngine.closeInbound() Behavior (security-libs/javax.net.ssl) Bug fixes 52 bug fixes[368]
,,,,2023-04-18,,,Java SE 17.0.7[369],New features New JFR Event: jdk.InitialSecurityProperty (security-libs/java.security) Other notes System Property to Handle HTML ObjectView Creation (client-libs/javax.swing) Added Certigna(Dhimyotis) CA Certificate (security-libs/java.security) File::listRoots Changed to Return All Available Drives on Windows (core-libs/java.io) Throw Error If Default java.security File Fails to Load (security-libs/java.security) Crypto-J Exception for Diffie-Hellman and DSA AlgorithmParameters Requests (security-libs/java.security) Bug fixes 69 bug fixes[370]
,,,,2023-07-18,,,Java SE 17.0.8[371],New features Support for GB18030-2022 (core-libs/java.nio.charsets) Windows KeyStore Updated to Include Access to the Local Machine Location (security-libs/java.security) New JFR Event: jdk.SecurityProviderService (security-libs/java.security) Known issues Problem Upgrading JDK on Windows if System User Is Using Shared Files (install) Other notes System Property to Turn off JDK-8251329 Restrictions (core-libs/java.nio) Debian JDK Installer Changes (install/install) Missing /usr/java/default Symlink on Linux Restored (install/install) Installation of JDK RPM Corrupts Alternatives (install/install) Added TWCA Root CA Certificate (security-libs/java.security) Added 4 GTS Root CA Certificates (security-libs/java.security) Added Microsoft Corporation's 2 TLS Root CA Certificates (security-libs/java.security) GregorianCalender.computeTime() JVM Crash (hotspot/compiler) ASLR Support for CDS Archive (hotspot/runtime) New System Property to Control the Maximum Size of Signature Files (security-libs/java.security) Improved ZIP64 Extra Field Validation (core-libs/java.util.jar) Bug fixes 56 bug fixes[372]
,,,,2023-10-17,,,Java SE 17.0.9[373],New features -XshowSettings:locale Output Now Includes Tzdata Version (tools/launcher) Removed features and options Removed SECOM Trust System's RootCA1 Root Certificate (security-libs/java.security) Other notes Added Certigna Root CA Certificate (security-libs/java.security) The Default TLS Diffie-Hellman Group Size Has Been Increased from 1024-bit to 2048-bit (security-libs/javax.net.ssl) Bug fixes 56 bug fixes[374]
,,,,2024-01-16,,,Java SE 17.0.10[375],"New features New System Property to Toggle XML Signature Secure Validation Mode (security-libs/javax.xml.crypto) Known issues Potential Performance Regression Due to Limited Range Check Elimination (hotspot/compiler) Other notes Increase Default Value of the System Property jdk.jar.maxSignatureFileSize (security-libs/java.security) Added Four Root Certificates from DigiCert, Inc. (security-libs/java.security) Added Three Root Certificates from eMudhra Technologies Limited (security-libs/java.security) Added Telia Root CA v2 Certificate (security-libs/java.security) Added ISRG Root X2 CA Certificate from Let's Encrypt (security-libs/java.security) Call X509KeyManager.chooseClientAlias Once for All Key Types (security-libs/javax.net.ssl) Bug fixes 46 bug fixes[376]"
,,,,2024-04-16,,,Java SE 17.0.11[377],
,,,,2024-07-16,,,Java SE 17.0.12[378],
,,,,2024-10-15,,,Java SE 17.0.13[379],
,,,,2025-01-21,,,Java SE 17.0.14[380],
,,,,2025-04-15,,,Java SE 17.0.15[381],
,,,,,,,,
--- Table 14 ---,,,,,,,,
,,,,2022-03-22,,,Java SE 18[383],Initial release
,,,,2022-04-19,,,Java SE 18.0.1[384],New features New XML Processing Limits (xml/jaxp) Other notes Only Expose Certificates With Proper Trust Settings as Trusted Certificate Entries in macOS KeychainStore (security-libs/java.security) Parsing of URL Strings in Built-in JNDI Providers Is More Strict (core-libs/javax.naming) Bug fixes 18 bug fixes[385]
,,,,2022-05-02,,,Java SE 18.0.1.1[386],core-libs/java.io New System Property to Disable Windows Alternate Data Stream Support in java.io.File (core-libs/java.io) Bug fixes 2 bug fixes[387]
